Short_Name_Stocks,Ticker_Stocks_Yf,Ticker_Stocks,Secteur_Activite,Pays_Stocks,Place_Boursiere,Capitalisation_Boursiere,Nom_Indice,Ticker_Indice_Yf,Nombres_Entreprises,Ponderation
NOMURA HOLDINGS INC.,8604.T,8604,Financial Services,Japan,JPX,2661839536128,Nikkei 225,^N225,225,0.39
ASTELLAS PHARMA,4503.T,4503,Healthcare,Japan,JPX,2533914836992,Nikkei 225,^N225,225,0.37
KYOCERA CORP,6971.T,6971,Industrials,Japan,JPX,2411779850240,Nikkei 225,^N225,225,0.36
INPEX CORPORATION,1605.T,1605,Energy,Japan,JPX,2371247931392,Nikkei 225,^N225,225,0.35
SECOM CO,9735.T,9735,Industrials,Japan,JPX,2190300020736,Nikkei 225,^N225,225,0.32
SUMITOMO ELECTRIC INDUSTRIES,5802.T,5802,Consumer Cyclical,Japan,JPX,2334906908672,Nikkei 225,^N225,225,0.35
IHI CORPORATION,7013.T,7013,Industrials,Japan,JPX,2409682960384,Nikkei 225,^N225,225,0.36
NIPPON YUSEN KABUSHIKI KAISHA,9101.T,9101,Industrials,Japan,JPX,2240950829056,Nikkei 225,^N225,225,0.33
SEKISUI HOUSE,1928.T,1928,Consumer Cyclical,Japan,JPX,2103068196864,Nikkei 225,^N225,225,0.31
SHIONOGI & CO,4507.T,4507,Healthcare,Japan,JPX,2065040277504,Nikkei 225,^N225,225,0.31
OLYMPUS CORPORATION,7733.T,7733,Healthcare,Japan,JPX,2150169837568,Nikkei 225,^N225,225,0.32
NEXON CO LTD,3659.T,3659,Communication Services,Japan,JPX,2085237030912,Nikkei 225,^N225,225,0.31
SUBARU CORPORATION,7270.T,7270,Consumer Cyclical,Japan,JPX,1915308998656,Nikkei 225,^N225,225,0.28
ENEOS HOLDINGS INC,5020.T,5020,Energy,Japan,JPX,1909694136320,Nikkei 225,^N225,225,0.28
NITTO DENKO CORP,6988.T,6988,Basic Materials,Japan,JPX,1833032613888,Nikkei 225,^N225,225,0.27
FUJIKURA,5803.T,5803,Industrials,Japan,JPX,1848254136320,Nikkei 225,^N225,225,0.27
KUBOTA CORP,6326.T,6326,Industrials,Japan,JPX,1850550124544,Nikkei 225,^N225,225,0.27
MITSUI O.S.K. LINES LTD,9104.T,9104,Industrials,Japan,JPX,1745224728576,Nikkei 225,^N225,225,0.26
KAWASAKI HEAVY INDUSTRIES,7012.T,7012,Industrials,Japan,JPX,1814241607680,Nikkei 225,^N225,225,0.27
RAKUTEN GROUP INC,4755.T,4755,Consumer Cyclical,Japan,JPX,1744716169216,Nikkei 225,^N225,225,0.26
T&D HOLDINGS INC,8795.T,8795,Financial Services,Japan,JPX,1752254775296,Nikkei 225,^N225,225,0.26
TOKYO GAS CO,9531.T,9531,Utilities,Japan,JPX,1721688391680,Nikkei 225,^N225,225,0.25
KAJIMA CORP,1812.T,1812,Industrials,Japan,JPX,1707388436480,Nikkei 225,^N225,225,0.25
KANSAI ELECTRIC POWER CO INC,9503.T,9503,Utilities,Japan,JPX,1774665859072,Nikkei 225,^N225,225,0.26
KIRIN HOLDINGS COMPANY LIMITED,2503.T,2503,Consumer Defensive,Japan,JPX,1679117516800,Nikkei 225,^N225,225,0.25
JAPAN EXCHANGE GROUP,8697.T,8697,Financial Services,Japan,JPX,1653695447040,Nikkei 225,^N225,225,0.24
NITORI HOLDINGS CO LTD,9843.T,9843,Consumer Cyclical,Japan,JPX,1608725823488,Nikkei 225,^N225,225,0.24
TORAY INDUSTRIES INC,3402.T,3402,Consumer Cyclical,Japan,JPX,1532817047552,Nikkei 225,^N225,225,0.23
OBAYASHI CORP,1802.T,1802,Industrials,Japan,JPX,1530891468800,Nikkei 225,^N225,225,0.23
RYOHIN KEIKAKU CO,7453.T,7453,Consumer Cyclical,Japan,JPX,1571583950848,Nikkei 225,^N225,225,0.23
TAISEI CORP,1801.T,1801,Industrials,Japan,JPX,1379737272320,Nikkei 225,^N225,225,0.2
WEST JAPAN RAILWAY CO,9021.T,9021,Industrials,Japan,JPX,1462725378048,Nikkei 225,^N225,225,0.22
M3 INC,2413.T,2413,Healthcare,Japan,JPX,1476898979840,Nikkei 225,^N225,225,0.22
OSAKA GAS CO,9532.T,9532,Utilities,Japan,JPX,1438251220992,Nikkei 225,^N225,225,0.21
TREND MICRO INC,4704.T,4704,Technology,Japan,JPX,1483656134656,Nikkei 225,^N225,225,0.22
ASAHI KASEI CORP,3407.T,3407,Basic Materials,Japan,JPX,1362144264192,Nikkei 225,^N225,225,0.2
ZOZO INC,3092.T,3092,Consumer Cyclical,Japan,JPX,1403107672064,Nikkei 225,^N225,225,0.21
KAWASAKI KISEN KAISHA,9107.T,9107,Industrials,Japan,JPX,1375123931136,Nikkei 225,^N225,225,0.2
ANA HOLDINGS INC,9202.T,9202,Industrials,Japan,JPX,1335164928000,Nikkei 225,^N225,225,0.2
DAIWA SECURITIES GROUP,8601.T,8601,Financial Services,Japan,JPX,1378311995392,Nikkei 225,^N225,225,0.2
CHUBU ELECTRIC POWER CO INC,9502.T,9502,Utilities,Japan,JPX,1305034096640,Nikkei 225,^N225,225,0.19
ISUZU MOTORS,7202.T,7202,Consumer Cyclical,Japan,JPX,1343551438848,Nikkei 225,^N225,225,0.2
JAPAN AIRLINES CO LTD,9201.T,9201,Industrials,Japan,JPX,1308797829120,Nikkei 225,^N225,225,0.19
LASERTEC CORP,6920.T,6920,Technology,Japan,JPX,1257705177088,Nikkei 225,^N225,225,0.19
TOHO CO LTD,9602.T,9602,Communication Services,Japan,JPX,1300332544000,Nikkei 225,^N225,225,0.19
NISSAN MOTOR CO,7201.T,7201,Consumer Cyclical,Japan,JPX,1268403404800,Nikkei 225,^N225,225,0.19
KIKKOMAN CORP,2801.T,2801,Consumer Defensive,Japan,JPX,1237547220992,Nikkei 225,^N225,225,0.18
KYOWA KIRIN CO LTD,4151.T,4151,Healthcare,Japan,JPX,1246926602240,Nikkei 225,^N225,225,0.18
BAYCURRENT INC,6532.T,6532,Industrials,Japan,JPX,1140739145728,Nikkei 225,^N225,225,0.17
EISAI CO LTD,4523.T,4523,Healthcare,Japan,JPX,1143698227200,Nikkei 225,^N225,225,0.17
