Date,Close,Ticker_Stocks_Yf,Short_Name_Stocks
01-07-2005,19.355,ETN,"Eaton Corporation, PLC"
01-08-2005,18.9343,ETN,"Eaton Corporation, PLC"
01-09-2005,18.9122,ETN,"Eaton Corporation, PLC"
01-10-2005,17.5075,ETN,"Eaton Corporation, PLC"
01-11-2005,18.9627,ETN,"Eaton Corporation, PLC"
01-12-2005,20.0685,ETN,"Eaton Corporation, PLC"
01-01-2006,19.8023,ETN,"Eaton Corporation, PLC"
01-02-2006,20.8403,ETN,"Eaton Corporation, PLC"
01-03-2006,21.943,ETN,"Eaton Corporation, PLC"
01-04-2006,23.0496,ETN,"Eaton Corporation, PLC"
01-05-2006,22.1144,ETN,"Eaton Corporation, PLC"
01-06-2006,22.7767,ETN,"Eaton Corporation, PLC"
01-07-2006,19.3632,ETN,"Eaton Corporation, PLC"
01-08-2006,20.0882,ETN,"Eaton Corporation, PLC"
01-09-2006,20.9248,ETN,"Eaton Corporation, PLC"
01-10-2006,22.0129,ETN,"Eaton Corporation, PLC"
01-11-2006,23.4261,ETN,"Eaton Corporation, PLC"
01-12-2006,22.9619,ETN,"Eaton Corporation, PLC"
01-01-2007,23.9428,ETN,"Eaton Corporation, PLC"
01-02-2007,24.7526,ETN,"Eaton Corporation, PLC"
01-03-2007,25.6758,ETN,"Eaton Corporation, PLC"
01-04-2007,27.4119,ETN,"Eaton Corporation, PLC"
01-05-2007,28.8039,ETN,"Eaton Corporation, PLC"
01-06-2007,28.7121,ETN,"Eaton Corporation, PLC"
01-07-2007,30.0026,ETN,"Eaton Corporation, PLC"
01-08-2007,29.0888,ETN,"Eaton Corporation, PLC"
01-09-2007,30.7106,ETN,"Eaton Corporation, PLC"
01-10-2007,28.7074,ETN,"Eaton Corporation, PLC"
01-11-2007,27.6935,ETN,"Eaton Corporation, PLC"
01-12-2007,30.2028,ETN,"Eaton Corporation, PLC"
01-01-2008,25.7292,ETN,"Eaton Corporation, PLC"
01-02-2008,25.2735,ETN,"Eaton Corporation, PLC"
01-03-2008,24.9725,ETN,"Eaton Corporation, PLC"
01-04-2008,27.5334,ETN,"Eaton Corporation, PLC"
01-05-2008,30.3043,ETN,"Eaton Corporation, PLC"
01-06-2008,26.7863,ETN,"Eaton Corporation, PLC"
01-07-2008,22.3949,ETN,"Eaton Corporation, PLC"
01-08-2008,23.2296,ETN,"Eaton Corporation, PLC"
01-09-2008,17.8333,ETN,"Eaton Corporation, PLC"
01-10-2008,14.2717,ETN,"Eaton Corporation, PLC"
01-11-2008,14.8768,ETN,"Eaton Corporation, PLC"
01-12-2008,15.9587,ETN,"Eaton Corporation, PLC"
01-01-2009,14.132,ETN,"Eaton Corporation, PLC"
01-02-2009,11.6054,ETN,"Eaton Corporation, PLC"
01-03-2009,11.9718,ETN,"Eaton Corporation, PLC"
01-04-2009,14.2258,ETN,"Eaton Corporation, PLC"
01-05-2009,14.2893,ETN,"Eaton Corporation, PLC"
01-06-2009,14.6539,ETN,"Eaton Corporation, PLC"
01-07-2009,17.0552,ETN,"Eaton Corporation, PLC"
01-08-2009,17.898,ETN,"Eaton Corporation, PLC"
01-09-2009,18.7739,ETN,"Eaton Corporation, PLC"
01-10-2009,20.0544,ETN,"Eaton Corporation, PLC"
01-11-2009,21.199,ETN,"Eaton Corporation, PLC"
01-12-2009,21.2752,ETN,"Eaton Corporation, PLC"
01-01-2010,20.4793,ETN,"Eaton Corporation, PLC"
01-02-2010,22.7801,ETN,"Eaton Corporation, PLC"
01-03-2010,25.5354,ETN,"Eaton Corporation, PLC"
01-04-2010,26.0039,ETN,"Eaton Corporation, PLC"
01-05-2010,23.574,ETN,"Eaton Corporation, PLC"
01-06-2010,22.2021,ETN,"Eaton Corporation, PLC"
01-07-2010,26.6194,ETN,"Eaton Corporation, PLC"
01-08-2010,23.5727,ETN,"Eaton Corporation, PLC"
01-09-2010,28.1894,ETN,"Eaton Corporation, PLC"
01-10-2010,30.356,ETN,"Eaton Corporation, PLC"
01-11-2010,32.9429,ETN,"Eaton Corporation, PLC"
01-12-2010,34.9099,ETN,"Eaton Corporation, PLC"
01-01-2011,37.1281,ETN,"Eaton Corporation, PLC"
01-02-2011,38.0979,ETN,"Eaton Corporation, PLC"
01-03-2011,38.372,ETN,"Eaton Corporation, PLC"
01-04-2011,37.0708,ETN,"Eaton Corporation, PLC"
01-05-2011,35.7627,ETN,"Eaton Corporation, PLC"
01-06-2011,35.8436,ETN,"Eaton Corporation, PLC"
01-07-2011,33.4052,ETN,"Eaton Corporation, PLC"
01-08-2011,29.9219,ETN,"Eaton Corporation, PLC"
01-09-2011,24.918,ETN,"Eaton Corporation, PLC"
01-10-2011,31.4599,ETN,"Eaton Corporation, PLC"
01-11-2011,31.523,ETN,"Eaton Corporation, PLC"
01-12-2011,30.7855,ETN,"Eaton Corporation, PLC"
01-01-2012,34.6753,ETN,"Eaton Corporation, PLC"
01-02-2012,36.9101,ETN,"Eaton Corporation, PLC"
01-03-2012,35.5119,ETN,"Eaton Corporation, PLC"
01-04-2012,34.336,ETN,"Eaton Corporation, PLC"
01-05-2012,30.4021,ETN,"Eaton Corporation, PLC"
01-06-2012,28.4699,ETN,"Eaton Corporation, PLC"
01-07-2012,31.4944,ETN,"Eaton Corporation, PLC"
01-08-2012,32.1265,ETN,"Eaton Corporation, PLC"
01-09-2012,34.2568,ETN,"Eaton Corporation, PLC"
01-10-2012,34.2206,ETN,"Eaton Corporation, PLC"
01-11-2012,38.1111,ETN,"Eaton Corporation, PLC"
01-12-2012,39.5871,ETN,"Eaton Corporation, PLC"
01-01-2013,41.611,ETN,"Eaton Corporation, PLC"
01-02-2013,45.2789,ETN,"Eaton Corporation, PLC"
01-03-2013,44.7528,ETN,"Eaton Corporation, PLC"
01-04-2013,45.1727,ETN,"Eaton Corporation, PLC"
01-05-2013,48.5932,ETN,"Eaton Corporation, PLC"
01-06-2013,48.7548,ETN,"Eaton Corporation, PLC"
01-07-2013,51.081,ETN,"Eaton Corporation, PLC"
01-08-2013,46.9101,ETN,"Eaton Corporation, PLC"
01-09-2013,51.3121,ETN,"Eaton Corporation, PLC"
01-10-2013,52.5941,ETN,"Eaton Corporation, PLC"
01-11-2013,54.4804,ETN,"Eaton Corporation, PLC"
01-12-2013,57.0748,ETN,"Eaton Corporation, PLC"
01-01-2014,54.8028,ETN,"Eaton Corporation, PLC"
01-02-2014,56.0175,ETN,"Eaton Corporation, PLC"
01-03-2014,56.3249,ETN,"Eaton Corporation, PLC"
01-04-2014,54.8265,ETN,"Eaton Corporation, PLC"
01-05-2014,55.619,ETN,"Eaton Corporation, PLC"
01-06-2014,58.6488,ETN,"Eaton Corporation, PLC"
01-07-2014,51.6122,ETN,"Eaton Corporation, PLC"
01-08-2014,53.4228,ETN,"Eaton Corporation, PLC"
01-09-2014,48.4946,ETN,"Eaton Corporation, PLC"
01-10-2014,52.3362,ETN,"Eaton Corporation, PLC"
01-11-2014,51.9076,ETN,"Eaton Corporation, PLC"
01-12-2014,52.3821,ETN,"Eaton Corporation, PLC"
01-01-2015,48.6285,ETN,"Eaton Corporation, PLC"
01-02-2015,54.733,ETN,"Eaton Corporation, PLC"
01-03-2015,52.3667,ETN,"Eaton Corporation, PLC"
01-04-2015,53.3973,ETN,"Eaton Corporation, PLC"
01-05-2015,56.0627,ETN,"Eaton Corporation, PLC"
01-06-2015,52.852,ETN,"Eaton Corporation, PLC"
01-07-2015,47.4407,ETN,"Eaton Corporation, PLC"
01-08-2015,45.0854,ETN,"Eaton Corporation, PLC"
01-09-2015,40.5342,ETN,"Eaton Corporation, PLC"
01-10-2015,44.1767,ETN,"Eaton Corporation, PLC"
01-11-2015,45.9545,ETN,"Eaton Corporation, PLC"
01-12-2015,41.5214,ETN,"Eaton Corporation, PLC"
01-01-2016,40.3006,ETN,"Eaton Corporation, PLC"
01-02-2016,45.2474,ETN,"Eaton Corporation, PLC"
01-03-2016,49.915,ETN,"Eaton Corporation, PLC"
01-04-2016,50.983,ETN,"Eaton Corporation, PLC"
01-05-2016,49.6615,ETN,"Eaton Corporation, PLC"
01-06-2016,48.5678,ETN,"Eaton Corporation, PLC"
01-07-2016,51.5601,ETN,"Eaton Corporation, PLC"
01-08-2016,54.1052,ETN,"Eaton Corporation, PLC"
01-09-2016,53.9104,ETN,"Eaton Corporation, PLC"
01-10-2016,52.3187,ETN,"Eaton Corporation, PLC"
01-11-2016,54.5667,ETN,"Eaton Corporation, PLC"
01-12-2016,55.5628,ETN,"Eaton Corporation, PLC"
01-01-2017,58.6188,ETN,"Eaton Corporation, PLC"
01-02-2017,59.6126,ETN,"Eaton Corporation, PLC"
01-03-2017,61.4098,ETN,"Eaton Corporation, PLC"
01-04-2017,63.1612,ETN,"Eaton Corporation, PLC"
01-05-2017,64.6141,ETN,"Eaton Corporation, PLC"
01-06-2017,65.4995,ETN,"Eaton Corporation, PLC"
01-07-2017,65.853,ETN,"Eaton Corporation, PLC"
01-08-2017,60.3912,ETN,"Eaton Corporation, PLC"
01-09-2017,65.1507,ETN,"Eaton Corporation, PLC"
01-10-2017,67.8911,ETN,"Eaton Corporation, PLC"
01-11-2017,65.9906,ETN,"Eaton Corporation, PLC"
01-12-2017,67.5313,ETN,"Eaton Corporation, PLC"
01-01-2018,71.7707,ETN,"Eaton Corporation, PLC"
01-02-2018,68.9758,ETN,"Eaton Corporation, PLC"
01-03-2018,68.3005,ETN,"Eaton Corporation, PLC"
01-04-2018,64.6554,ETN,"Eaton Corporation, PLC"
01-05-2018,65.9911,ETN,"Eaton Corporation, PLC"
01-06-2018,64.9946,ETN,"Eaton Corporation, PLC"
01-07-2018,72.3254,ETN,"Eaton Corporation, PLC"
01-08-2018,72.2993,ETN,"Eaton Corporation, PLC"
01-09-2018,75.4212,ETN,"Eaton Corporation, PLC"
01-10-2018,62.3249,ETN,"Eaton Corporation, PLC"
01-11-2018,66.9078,ETN,"Eaton Corporation, PLC"
01-12-2018,59.7074,ETN,"Eaton Corporation, PLC"
01-01-2019,66.3077,ETN,"Eaton Corporation, PLC"
01-02-2019,69.3688,ETN,"Eaton Corporation, PLC"
01-03-2019,70.0557,ETN,"Eaton Corporation, PLC"
01-04-2019,72.6583,ETN,"Eaton Corporation, PLC"
01-05-2019,65.3504,ETN,"Eaton Corporation, PLC"
01-06-2019,73.7007,ETN,"Eaton Corporation, PLC"
01-07-2019,72.7361,ETN,"Eaton Corporation, PLC"
01-08-2019,71.4352,ETN,"Eaton Corporation, PLC"
01-09-2019,74.2269,ETN,"Eaton Corporation, PLC"
01-10-2019,77.7619,ETN,"Eaton Corporation, PLC"
01-11-2019,83.2432,ETN,"Eaton Corporation, PLC"
01-12-2019,85.2411,ETN,"Eaton Corporation, PLC"
01-01-2020,85.0161,ETN,"Eaton Corporation, PLC"
01-02-2020,81.6414,ETN,"Eaton Corporation, PLC"
01-03-2020,69.9153,ETN,"Eaton Corporation, PLC"
01-04-2020,75.7998,ETN,"Eaton Corporation, PLC"
01-05-2020,77.0706,ETN,"Eaton Corporation, PLC"
01-06-2020,79.4876,ETN,"Eaton Corporation, PLC"
01-07-2020,84.6214,ETN,"Eaton Corporation, PLC"
01-08-2020,92.7719,ETN,"Eaton Corporation, PLC"
01-09-2020,93.373,ETN,"Eaton Corporation, PLC"
01-10-2020,94.9837,ETN,"Eaton Corporation, PLC"
01-11-2020,110.8341,ETN,"Eaton Corporation, PLC"
01-12-2020,110.7095,ETN,"Eaton Corporation, PLC"
01-01-2021,108.4611,ETN,"Eaton Corporation, PLC"
01-02-2021,119.9707,ETN,"Eaton Corporation, PLC"
01-03-2021,127.4256,ETN,"Eaton Corporation, PLC"
01-04-2021,132.4256,ETN,"Eaton Corporation, PLC"
01-05-2021,134.5751,ETN,"Eaton Corporation, PLC"
01-06-2021,138.0197,ETN,"Eaton Corporation, PLC"
01-07-2021,147.213,ETN,"Eaton Corporation, PLC"
01-08-2021,156.816,ETN,"Eaton Corporation, PLC"
01-09-2021,139.7084,ETN,"Eaton Corporation, PLC"
01-10-2021,154.1649,ETN,"Eaton Corporation, PLC"
01-11-2021,151.6385,ETN,"Eaton Corporation, PLC"
01-12-2021,162.4133,ETN,"Eaton Corporation, PLC"
01-01-2022,148.8898,ETN,"Eaton Corporation, PLC"
01-02-2022,144.9991,ETN,"Eaton Corporation, PLC"
01-03-2022,142.6214,ETN,"Eaton Corporation, PLC"
01-04-2022,137.0317,ETN,"Eaton Corporation, PLC"
01-05-2022,130.9653,ETN,"Eaton Corporation, PLC"
01-06-2022,119.7387,ETN,"Eaton Corporation, PLC"
01-07-2022,141.0273,ETN,"Eaton Corporation, PLC"
01-08-2022,129.8603,ETN,"Eaton Corporation, PLC"
01-09-2022,127.4342,ETN,"Eaton Corporation, PLC"
01-10-2022,143.4017,ETN,"Eaton Corporation, PLC"
01-11-2022,156.1871,ETN,"Eaton Corporation, PLC"
01-12-2022,150.7479,ETN,"Eaton Corporation, PLC"
01-01-2023,155.8,ETN,"Eaton Corporation, PLC"
01-02-2023,168.0173,ETN,"Eaton Corporation, PLC"
01-03-2023,164.5692,ETN,"Eaton Corporation, PLC"
01-04-2023,161.308,ETN,"Eaton Corporation, PLC"
01-05-2023,169.7827,ETN,"Eaton Corporation, PLC"
01-06-2023,195.1024,ETN,"Eaton Corporation, PLC"
01-07-2023,199.1966,ETN,"Eaton Corporation, PLC"
01-08-2023,223.4995,ETN,"Eaton Corporation, PLC"
01-09-2023,207.7421,ETN,"Eaton Corporation, PLC"
01-10-2023,202.5115,ETN,"Eaton Corporation, PLC"
01-11-2023,221.7779,ETN,"Eaton Corporation, PLC"
01-12-2023,235.504,ETN,"Eaton Corporation, PLC"
01-01-2024,240.6479,ETN,"Eaton Corporation, PLC"
01-02-2024,282.6204,ETN,"Eaton Corporation, PLC"
01-03-2024,305.7777,ETN,"Eaton Corporation, PLC"
01-04-2024,312.2091,ETN,"Eaton Corporation, PLC"
01-05-2024,326.5217,ETN,"Eaton Corporation, PLC"
01-06-2024,308.5084,ETN,"Eaton Corporation, PLC"
01-07-2024,299.8893,ETN,"Eaton Corporation, PLC"
01-08-2024,301.9949,ETN,"Eaton Corporation, PLC"
01-09-2024,327.2083,ETN,"Eaton Corporation, PLC"
01-10-2024,327.3464,ETN,"Eaton Corporation, PLC"
01-11-2024,370.6268,ETN,"Eaton Corporation, PLC"
01-12-2024,328.5547,ETN,"Eaton Corporation, PLC"
01-01-2025,323.179,ETN,"Eaton Corporation, PLC"
01-02-2025,290.3898,ETN,"Eaton Corporation, PLC"
01-03-2025,269.1144,ETN,"Eaton Corporation, PLC"
01-04-2025,292.4967,ETN,"Eaton Corporation, PLC"
01-05-2025,318.1624,ETN,"Eaton Corporation, PLC"
01-06-2025,355.9534,ETN,"Eaton Corporation, PLC"
01-07-2025,383.6029,ETN,"Eaton Corporation, PLC"
01-08-2025,348.1262,ETN,"Eaton Corporation, PLC"
01-09-2025,374.25,ETN,"Eaton Corporation, PLC"
01-10-2025,381.56,ETN,"Eaton Corporation, PLC"
01-01-1985,2.3107,SPGI,S&P Global Inc.
01-02-1985,2.3043,SPGI,S&P Global Inc.
01-03-1985,2.253,SPGI,S&P Global Inc.
01-04-1985,2.3171,SPGI,S&P Global Inc.
01-05-1985,2.5803,SPGI,S&P Global Inc.
01-06-1985,2.529,SPGI,S&P Global Inc.
01-07-1985,2.4198,SPGI,S&P Global Inc.
01-08-1985,2.2658,SPGI,S&P Global Inc.
01-09-1985,2.2121,SPGI,S&P Global Inc.
01-10-1985,2.238,SPGI,S&P Global Inc.
01-11-1985,2.3932,SPGI,S&P Global Inc.
01-12-1985,2.5031,SPGI,S&P Global Inc.
01-01-1986,2.5488,SPGI,S&P Global Inc.
01-02-1986,2.8812,SPGI,S&P Global Inc.
01-03-1986,3.1377,SPGI,S&P Global Inc.
01-04-1986,2.8161,SPGI,S&P Global Inc.
01-05-1986,3.2427,SPGI,S&P Global Inc.
01-06-1986,3.159,SPGI,S&P Global Inc.
01-07-1986,3.007,SPGI,S&P Global Inc.
01-08-1986,3.1392,SPGI,S&P Global Inc.
01-09-1986,2.8729,SPGI,S&P Global Inc.
01-10-1986,2.9926,SPGI,S&P Global Inc.
01-11-1986,3.1788,SPGI,S&P Global Inc.
01-12-1986,2.9245,SPGI,S&P Global Inc.
01-01-1987,3.4398,SPGI,S&P Global Inc.
01-02-1987,3.7343,SPGI,S&P Global Inc.
01-03-1987,3.4735,SPGI,S&P Global Inc.
01-04-1987,3.2985,SPGI,S&P Global Inc.
01-05-1987,3.4735,SPGI,S&P Global Inc.
01-06-1987,3.7212,SPGI,S&P Global Inc.
01-07-1987,4.1415,SPGI,S&P Global Inc.
01-08-1987,4.2906,SPGI,S&P Global Inc.
01-09-1987,4.2811,SPGI,S&P Global Inc.
01-10-1987,2.9791,SPGI,S&P Global Inc.
01-11-1987,2.6519,SPGI,S&P Global Inc.
01-12-1987,2.6515,SPGI,S&P Global Inc.
01-01-1988,2.8301,SPGI,S&P Global Inc.
01-02-1988,3.1735,SPGI,S&P Global Inc.
01-03-1988,2.9854,SPGI,S&P Global Inc.
01-04-1988,2.8953,SPGI,S&P Global Inc.
01-05-1988,2.9923,SPGI,S&P Global Inc.
01-06-1988,3.2297,SPGI,S&P Global Inc.
01-07-1988,3.6491,SPGI,S&P Global Inc.
01-08-1988,3.6911,SPGI,S&P Global Inc.
01-09-1988,3.9134,SPGI,S&P Global Inc.
01-10-1988,3.7445,SPGI,S&P Global Inc.
01-11-1988,3.4489,SPGI,S&P Global Inc.
01-12-1988,3.5327,SPGI,S&P Global Inc.
01-01-1989,3.9513,SPGI,S&P Global Inc.
01-02-1989,3.6533,SPGI,S&P Global Inc.
01-03-1989,3.8593,SPGI,S&P Global Inc.
01-04-1989,4.2738,SPGI,S&P Global Inc.
01-05-1989,3.9165,SPGI,S&P Global Inc.
01-06-1989,4.0102,SPGI,S&P Global Inc.
01-07-1989,4.4206,SPGI,S&P Global Inc.
01-08-1989,4.6149,SPGI,S&P Global Inc.
01-09-1989,4.2816,SPGI,S&P Global Inc.
01-10-1989,3.7092,SPGI,S&P Global Inc.
01-11-1989,3.6107,SPGI,S&P Global Inc.
01-12-1989,3.3184,SPGI,S&P Global Inc.
01-01-1990,3.311,SPGI,S&P Global Inc.
01-02-1990,3.0991,SPGI,S&P Global Inc.
01-03-1990,3.1245,SPGI,S&P Global Inc.
01-04-1990,3.0875,SPGI,S&P Global Inc.
01-05-1990,3.2353,SPGI,S&P Global Inc.
01-06-1990,3.3568,SPGI,S&P Global Inc.
01-07-1990,3.2972,SPGI,S&P Global Inc.
01-08-1990,2.9242,SPGI,S&P Global Inc.
01-09-1990,2.656,SPGI,S&P Global Inc.
01-10-1990,2.8371,SPGI,S&P Global Inc.
01-11-1990,2.9427,SPGI,S&P Global Inc.
01-12-1990,3.2127,SPGI,S&P Global Inc.
01-01-1991,3.4569,SPGI,S&P Global Inc.
01-02-1991,3.4645,SPGI,S&P Global Inc.
01-03-1991,3.6055,SPGI,S&P Global Inc.
01-04-1991,3.6749,SPGI,S&P Global Inc.
01-05-1991,3.8829,SPGI,S&P Global Inc.
01-06-1991,3.6929,SPGI,S&P Global Inc.
01-07-1991,3.483,SPGI,S&P Global Inc.
01-08-1991,3.3741,SPGI,S&P Global Inc.
01-09-1991,3.2278,SPGI,S&P Global Inc.
01-10-1991,3.3927,SPGI,S&P Global Inc.
01-11-1991,3.2435,SPGI,S&P Global Inc.
01-12-1991,3.6426,SPGI,S&P Global Inc.
01-01-1992,3.7299,SPGI,S&P Global Inc.
01-02-1992,3.7378,SPGI,S&P Global Inc.
01-03-1992,3.9741,SPGI,S&P Global Inc.
01-04-1992,4.1744,SPGI,S&P Global Inc.
01-05-1992,3.926,SPGI,S&P Global Inc.
01-06-1992,3.7421,SPGI,S&P Global Inc.
01-07-1992,3.6613,SPGI,S&P Global Inc.
01-08-1992,3.7421,SPGI,S&P Global Inc.
01-09-1992,3.8276,SPGI,S&P Global Inc.
01-10-1992,3.901,SPGI,S&P Global Inc.
01-11-1992,3.9582,SPGI,S&P Global Inc.
01-12-1992,4.0446,SPGI,S&P Global Inc.
01-01-1993,4.0529,SPGI,S&P Global Inc.
01-02-1993,3.8799,SPGI,S&P Global Inc.
01-03-1993,4.2252,SPGI,S&P Global Inc.
01-04-1993,4.0506,SPGI,S&P Global Inc.
01-05-1993,3.8593,SPGI,S&P Global Inc.
01-06-1993,3.9644,SPGI,S&P Global Inc.
01-07-1993,4.3928,SPGI,S&P Global Inc.
01-08-1993,4.6196,SPGI,S&P Global Inc.
01-09-1993,4.59,SPGI,S&P Global Inc.
01-10-1993,5.0303,SPGI,S&P Global Inc.
01-11-1993,4.7255,SPGI,S&P Global Inc.
01-12-1993,4.6194,SPGI,S&P Global Inc.
01-01-1994,4.7305,SPGI,S&P Global Inc.
01-02-1994,4.8158,SPGI,S&P Global Inc.
01-03-1994,4.503,SPGI,S&P Global Inc.
01-04-1994,4.4858,SPGI,S&P Global Inc.
01-05-1994,4.546,SPGI,S&P Global Inc.
01-06-1994,4.6209,SPGI,S&P Global Inc.
01-07-1994,4.8293,SPGI,S&P Global Inc.
01-08-1994,4.838,SPGI,S&P Global Inc.
01-09-1994,5.1328,SPGI,S&P Global Inc.
01-10-1994,5.2379,SPGI,S&P Global Inc.
01-11-1994,4.7562,SPGI,S&P Global Inc.
01-12-1994,4.7245,SPGI,S&P Global Inc.
01-01-1995,4.592,SPGI,S&P Global Inc.
01-02-1995,4.9806,SPGI,S&P Global Inc.
01-03-1995,5.1127,SPGI,S&P Global Inc.
01-04-1995,5.3176,SPGI,S&P Global Inc.
01-05-1995,5.273,SPGI,S&P Global Inc.
01-06-1995,5.4505,SPGI,S&P Global Inc.
01-07-1995,5.5223,SPGI,S&P Global Inc.
01-08-1995,5.657,SPGI,S&P Global Inc.
01-09-1995,5.9174,SPGI,S&P Global Inc.
01-10-1995,5.9265,SPGI,S&P Global Inc.
01-11-1995,6.0622,SPGI,S&P Global Inc.
01-12-1995,6.3505,SPGI,S&P Global Inc.
01-01-1996,6.4872,SPGI,S&P Global Inc.
01-02-1996,6.3687,SPGI,S&P Global Inc.
01-03-1996,6.3693,SPGI,S&P Global Inc.
01-04-1996,6.4794,SPGI,S&P Global Inc.
01-05-1996,6.8832,SPGI,S&P Global Inc.
01-06-1996,6.7643,SPGI,S&P Global Inc.
01-07-1996,5.7663,SPGI,S&P Global Inc.
01-08-1996,6.062,SPGI,S&P Global Inc.
01-09-1996,6.3523,SPGI,S&P Global Inc.
01-10-1996,6.9857,SPGI,S&P Global Inc.
01-11-1996,6.7808,SPGI,S&P Global Inc.
01-12-1996,6.9231,SPGI,S&P Global Inc.
01-01-1997,7.4671,SPGI,S&P Global Inc.
01-02-1997,7.7861,SPGI,S&P Global Inc.
01-03-1997,7.7284,SPGI,S&P Global Inc.
01-04-1997,7.6906,SPGI,S&P Global Inc.
01-05-1997,8.2763,SPGI,S&P Global Inc.
01-06-1997,8.9494,SPGI,S&P Global Inc.
01-07-1997,10.3189,SPGI,S&P Global Inc.
01-08-1997,9.3298,SPGI,S&P Global Inc.
01-09-1997,10.3606,SPGI,S&P Global Inc.
01-10-1997,10.0067,SPGI,S&P Global Inc.
01-11-1997,10.4754,SPGI,S&P Global Inc.
01-12-1997,11.3843,SPGI,S&P Global Inc.
01-01-1998,10.7401,SPGI,S&P Global Inc.
01-02-1998,11.6343,SPGI,S&P Global Inc.
01-03-1998,11.7623,SPGI,S&P Global Inc.
01-04-1998,11.9749,SPGI,S&P Global Inc.
01-05-1998,12.0909,SPGI,S&P Global Inc.
01-06-1998,12.6672,SPGI,S&P Global Inc.
01-07-1998,12.7352,SPGI,S&P Global Inc.
01-08-1998,11.8513,SPGI,S&P Global Inc.
01-09-1998,12.4359,SPGI,S&P Global Inc.
01-10-1998,14.113,SPGI,S&P Global Inc.
01-11-1998,14.0444,SPGI,S&P Global Inc.
01-12-1998,16.0557,SPGI,S&P Global Inc.
01-01-1999,17.0407,SPGI,S&P Global Inc.
01-02-1999,17.2475,SPGI,S&P Global Inc.
01-03-1999,17.2419,SPGI,S&P Global Inc.
01-04-1999,17.4791,SPGI,S&P Global Inc.
01-05-1999,16.4114,SPGI,S&P Global Inc.
01-06-1999,17.1317,SPGI,S&P Global Inc.
01-07-1999,16.159,SPGI,S&P Global Inc.
01-08-1999,16.4171,SPGI,S&P Global Inc.
01-09-1999,15.4262,SPGI,S&P Global Inc.
01-10-1999,19.0137,SPGI,S&P Global Inc.
01-11-1999,18.077,SPGI,S&P Global Inc.
01-12-1999,19.7219,SPGI,S&P Global Inc.
01-01-2000,17.9417,SPGI,S&P Global Inc.
01-02-2000,16.2816,SPGI,S&P Global Inc.
01-03-2000,14.6299,SPGI,S&P Global Inc.
01-04-2000,16.8807,SPGI,S&P Global Inc.
01-05-2000,16.539,SPGI,S&P Global Inc.
01-06-2000,17.4453,SPGI,S&P Global Inc.
01-07-2000,19.2019,SPGI,S&P Global Inc.
01-08-2000,20.0146,SPGI,S&P Global Inc.
01-09-2000,20.6156,SPGI,S&P Global Inc.
01-10-2000,20.8183,SPGI,S&P Global Inc.
01-11-2000,17.2304,SPGI,S&P Global Inc.
01-12-2000,19.0966,SPGI,S&P Global Inc.
01-01-2001,20.7986,SPGI,S&P Global Inc.
01-02-2001,19.2058,SPGI,S&P Global Inc.
01-03-2001,19.5087,SPGI,S&P Global Inc.
01-04-2001,21.1865,SPGI,S&P Global Inc.
01-05-2001,20.9772,SPGI,S&P Global Inc.
01-06-2001,21.7142,SPGI,S&P Global Inc.
01-07-2001,20.1451,SPGI,S&P Global Inc.
01-08-2001,19.4492,SPGI,S&P Global Inc.
01-09-2001,19.1812,SPGI,S&P Global Inc.
01-10-2001,17.329,SPGI,S&P Global Inc.
01-11-2001,18.6209,SPGI,S&P Global Inc.
01-12-2001,20.1843,SPGI,S&P Global Inc.
01-01-2002,21.2104,SPGI,S&P Global Inc.
01-02-2002,21.7798,SPGI,S&P Global Inc.
01-03-2002,22.6794,SPGI,S&P Global Inc.
01-04-2002,21.2638,SPGI,S&P Global Inc.
01-05-2002,20.9781,SPGI,S&P Global Inc.
01-06-2002,19.9174,SPGI,S&P Global Inc.
01-07-2002,20.8683,SPGI,S&P Global Inc.
01-08-2002,21.1552,SPGI,S&P Global Inc.
01-09-2002,20.5063,SPGI,S&P Global Inc.
01-10-2002,21.605,SPGI,S&P Global Inc.
01-11-2002,19.8598,SPGI,S&P Global Inc.
01-12-2002,20.3309,SPGI,S&P Global Inc.
01-01-2003,19.9205,SPGI,S&P Global Inc.
01-02-2003,18.9181,SPGI,S&P Global Inc.
01-03-2003,18.7895,SPGI,S&P Global Inc.
01-04-2003,19.736,SPGI,S&P Global Inc.
01-05-2003,21.3651,SPGI,S&P Global Inc.
01-06-2003,21.051,SPGI,S&P Global Inc.
01-07-2003,20.6367,SPGI,S&P Global Inc.
01-08-2003,20.7114,SPGI,S&P Global Inc.
01-09-2003,21.1883,SPGI,S&P Global Inc.
01-10-2003,22.8321,SPGI,S&P Global Inc.
01-11-2003,23.3607,SPGI,S&P Global Inc.
01-12-2003,23.9421,SPGI,S&P Global Inc.
01-01-2004,25.6884,SPGI,S&P Global Inc.
01-02-2004,26.767,SPGI,S&P Global Inc.
01-03-2004,26.1742,SPGI,S&P Global Inc.
01-04-2004,27.1093,SPGI,S&P Global Inc.
01-05-2004,26.7861,SPGI,S&P Global Inc.
01-06-2004,26.4256,SPGI,S&P Global Inc.
01-07-2004,25.9045,SPGI,S&P Global Inc.
01-08-2004,26.1357,SPGI,S&P Global Inc.
01-09-2004,27.6123,SPGI,S&P Global Inc.
01-10-2004,29.8853,SPGI,S&P Global Inc.
01-11-2004,30.3981,SPGI,S&P Global Inc.
